Geneid	AML_PB.bam	CD34_PB.bam
ENSG00000272006	0	1
ENSG00000285822	0	0
ENSG00000187595	2005	126
ENSG00000267719	0	6
ENSG00000215769	452	69
ENSG00000262898	24	10
ENSG00000262343	0	0
ENSG00000271974	8	1
ENSG00000280248	3	6
ENSG00000274748	0	1
ENSG00000262188	1	3
ENSG00000265206	1417	398
ENSG00000167434	9	51
ENSG00000168646	22	0
ENSG00000278867	267	169
ENSG00000262979	6	0
ENSG00000267123	153	0
ENSG00000266066	303	485
ENSG00000171246	3	3
ENSG00000240280	121	2
ENSG00000035862	2195	147
ENSG00000141564	1295	652
ENSG00000187013	24	0
ENSG00000263293	13	2
ENSG00000265912	4	1
ENSG00000267770	0	1
ENSG00000172794	17433	7330
ENSG00000264172	0	0
ENSG00000131484	52	45
ENSG00000285939	0	0
ENSG00000171298	4065	932
ENSG00000181523	3044	225
ENSG00000185862	9915	841
ENSG00000108384	664	573
ENSG00000154262	19	4
ENSG00000092931	2094	682
ENSG00000261965	0	2
ENSG00000260369	7	22
ENSG00000274378	0	0
ENSG00000178404	10	24
ENSG00000262172	1	0
ENSG00000263798	5	0
ENSG00000266504	5	5
ENSG00000229330	0	0
ENSG00000266711	0	0
ENSG00000159199	1766	1574
ENSG00000226096	0	0
ENSG00000264050	0	0
ENSG00000121075	5	0
ENSG00000285535	27	4
ENSG00000187775	214	73
ENSG00000120063	16820	2501
ENSG00000169696	2770	1112
ENSG00000141527	45	3
ENSG00000266876	7	51
ENSG00000186407	57	510
ENSG00000233635	0	0
ENSG00000266173	1053	1012
ENSG00000141570	439	45
ENSG00000169738	1377	972
ENSG00000173918	4	2
ENSG00000264617	0	0
ENSG00000262768	1	0
ENSG00000224254	0	0
ENSG00000272134	14	8
ENSG00000262585	4	0
ENSG00000159217	9	3
ENSG00000005381	157	11868
ENSG00000263252	0	0
ENSG00000265784	0	0
ENSG00000265935	0	0
ENSG00000062716	3490	7977
ENSG00000264164	3	5
ENSG00000267198	32	31
ENSG00000267535	0	1
ENSG00000265096	0	0
ENSG00000263069	90	97
ENSG00000266821	5	1
ENSG00000068097	766	878
ENSG00000232457	16	2
ENSG00000141519	25	159
ENSG00000279273	0	0
ENSG00000266076	0	0
ENSG00000286788	7	1
ENSG00000262580	267	5
ENSG00000279059	191	64
ENSG00000241913	2	1
ENSG00000267361	0	1
ENSG00000108592	3017	1255
ENSG00000232083	9	285
ENSG00000171302	1225	289
ENSG00000011258	6015	850
ENSG00000170832	4386	1307
ENSG00000141582	11747	862
ENSG00000288036	0	0
ENSG00000267601	0	0
ENSG00000265246	0	0
ENSG00000262271	0	0
ENSG00000062725	2139	721
ENSG00000276863	0	0
ENSG00000265118	17	1
ENSG00000270781	14	275
ENSG00000272220	0	0
ENSG00000231625	1	0
ENSG00000267772	1	0
ENSG00000271587	0	0
ENSG00000279372	3	4
ENSG00000267637	1	4
ENSG00000136487	0	2
ENSG00000214174	1355	1320
ENSG00000224011	20	406
ENSG00000264569	8	7
ENSG00000235546	2	14
ENSG00000154240	34	288
ENSG00000275710	0	0
ENSG00000267318	0	0
ENSG00000267065	7	6
ENSG00000266970	2	64
ENSG00000141371	18	13
ENSG00000262772	5	11
ENSG00000279089	170	148
ENSG00000267737	2	27
ENSG00000136488	0	0
ENSG00000266598	1	4
ENSG00000141568	3329	622
ENSG00000262094	0	0
ENSG00000267432	8	3
ENSG00000169683	1309	342
ENSG00000262000	0	0
ENSG00000265982	68	8
ENSG00000232938	43	99
ENSG00000279143	1	0
ENSG00000228118	9	288
ENSG00000154265	768	698
ENSG00000214176	6040	1411
ENSG00000271340	0	0
ENSG00000055483	4951	1889
ENSG00000166263	453	291
ENSG00000273702	61	289
ENSG00000287539	11	4
ENSG00000169689	842	702
ENSG00000286387	0	0
ENSG00000267203	16	0
ENSG00000272400	14	34
ENSG00000173894	1884	1284
ENSG00000267095	0	0
ENSG00000182156	9	5
ENSG00000262902	290	465
ENSG00000181045	393	20
ENSG00000141543	4499	2631
ENSG00000087157	2966	1560
ENSG00000173838	1	5
ENSG00000267440	0	1
ENSG00000173821	9792	3183
ENSG00000279259	25	9
ENSG00000141179	1686	409
ENSG00000108679	97	1192
ENSG00000108669	7587	2251
ENSG00000087191	7126	3414
ENSG00000279339	8	28
ENSG00000279570	4	16
ENSG00000275479	2	3
ENSG00000267491	3	14
ENSG00000266129	7	22
ENSG00000188933	16	29
ENSG00000212719	232	50
ENSG00000266777	119	88
ENSG00000264958	2	0
ENSG00000263860	1	0
ENSG00000141298	7450	831
ENSG00000264070	75	130
ENSG00000260785	0	0
ENSG00000108604	7122	3295
ENSG00000166292	0	0
ENSG00000264497	2	4
ENSG00000213246	900	1
ENSG00000159224	0	0
ENSG00000263278	0	0
ENSG00000180340	479	21
ENSG00000280122	4	9
ENSG00000250838	0	0
ENSG00000267790	2	0
ENSG00000277613	1	1
ENSG00000263882	1	1
ENSG00000252456	4	0
ENSG00000274300	1	0
ENSG00000278517	1	0
ENSG00000274860	0	2
ENSG00000251812	1	0
ENSG00000200914	0	0
ENSG00000251829	0	0
ENSG00000206730	0	0
ENSG00000206618	0	0
ENSG00000274111	1	1
ENSG00000207839	11	1
ENSG00000277947	0	0
ENSG00000281000	0	0
ENSG00000273948	0	0
ENSG00000274836	0	0
ENSG00000264468	0	0
ENSG00000283301	0	0
ENSG00000277108	0	0
ENSG00000277370	0	0
ENSG00000277512	0	0
ENSG00000263815	1	0
ENSG00000251818	0	0
ENSG00000252446	0	0
ENSG00000276088	0	5
ENSG00000202389	0	0
ENSG00000252383	0	0
ENSG00000199674	0	0
ENSG00000239221	1	0
ENSG00000221355	0	0
ENSG00000207132	0	0
ENSG00000201255	0	0
ENSG00000212618	0	0
ENSG00000263583	0	0
ENSG00000265976	0	0
ENSG00000283978	0	0
ENSG00000221038	0	0
ENSG00000252657	0	2
ENSG00000239129	0	0
ENSG00000265444	1	0
ENSG00000202026	0	0
ENSG00000252112	0	0
ENSG00000253058	10	2
ENSG00000239595	0	0
ENSG00000222679	2	1
ENSG00000265889	1	0
ENSG00000264862	0	0
ENSG00000252370	0	0
ENSG00000277029	0	0
ENSG00000284424	0	0
ENSG00000283772	0	0
ENSG00000274663	0	0
ENSG00000207614	0	2
ENSG00000275006	1	0
ENSG00000274054	1	4
ENSG00000276036	0	0
ENSG00000274607	1	5
ENSG00000274284	1	0
ENSG00000276014	0	0
ENSG00000284144	0	0
ENSG00000274621	2	0
ENSG00000238793	18	3
ENSG00000283721	0	0
ENSG00000241631	4	1
ENSG00000252699	0	0
ENSG00000252618	2	0
ENSG00000199293	0	0
ENSG00000266274	8	0
ENSG00000212190	1	0
ENSG00000222881	21	0
ENSG00000222363	0	1
ENSG00000201178	0	0
ENSG00000265178	0	1
ENSG00000253064	0	1
ENSG00000202205	0	0
ENSG00000284162	0	0
ENSG00000283796	0	0
ENSG00000222777	1	0
ENSG00000275238	3	1
ENSG00000252129	0	0
ENSG00000274164	0	0
ENSG00000273627	0	0
ENSG00000223125	0	1
ENSG00000201920	0	0
ENSG00000239542	0	0
ENSG00000207011	0	0
ENSG00000283935	0	0
ENSG00000252882	0	0
ENSG00000207297	0	0
ENSG00000252279	0	0
ENSG00000252729	0	0
ENSG00000252039	0	0
ENSG00000278770	7	14
ENSG00000210709	0	0
ENSG00000278447	3	5
ENSG00000277084	0	0
ENSG00000284344	0	0
ENSG00000284399	0	0
ENSG00000278109	4	0
ENSG00000264999	0	0
ENSG00000277198	6	14
ENSG00000206805	0	5
ENSG00000251763	0	0
ENSG00000221739	0	0
ENSG00000284055	0	0
ENSG00000244514	0	0
ENSG00000238419	0	0
ENSG00000263602	0	0
ENSG00000210741	0	0
ENSG00000277057	4	0
ENSG00000207947	0	0
ENSG00000207306	0	1
ENSG00000273750	0	0
ENSG00000274585	0	0
ENSG00000200538	1	1
ENSG00000277542	0	0
ENSG00000278672	0	0
ENSG00000275616	1	0
ENSG00000206954	1	1
ENSG00000273709	3	0
ENSG00000274432	2	0
ENSG00000278048	20	0
ENSG00000276596	0	0
ENSG00000277903	0	0
ENSG00000278774	0	0
ENSG00000274862	0	0
ENSG00000274062	0	0
ENSG00000274452	1	10
ENSG00000275219	0	0
ENSG00000278591	0	0
ENSG00000284038	0	0
ENSG00000201524	1	1
ENSG00000200903	0	0
ENSG00000238804	0	0
ENSG00000207552	0	0
ENSG00000201340	4	1
ENSG00000200013	19	0
ENSG00000212565	0	0
ENSG00000264049	0	0
ENSG00000252577	0	0
ENSG00000255851	1	0
ENSG00000251764	0	0
ENSG00000212195	42	61
ENSG00000239932	0	0
ENSG00000273500	0	0
ENSG00000276601	0	0
ENSG00000199426	0	0
ENSG00000252636	0	0
ENSG00000252534	0	0
ENSG00000251865	0	0
ENSG00000244044	0	0
ENSG00000206917	0	0
ENSG00000264322	0	2
ENSG00000278581	0	0
ENSG00000252242	0	6
ENSG00000200997	1	3
ENSG00000252685	0	0
ENSG00000284172	0	0
ENSG00000251698	0	0
ENSG00000207943	0	0
ENSG00000207123	0	0
ENSG00000251809	0	0
ENSG00000252352	0	0
ENSG00000200783	4	0
ENSG00000238759	0	0
ENSG00000265331	0	0
ENSG00000264399	0	0
ENSG00000283385	0	0
ENSG00000252274	4	1
ENSG00000276202	0	0
ENSG00000242398	0	0
ENSG00000200842	0	0
ENSG00000266665	0	0
ENSG00000200107	0	0
ENSG00000252653	0	0
ENSG00000200063	1	0
ENSG00000200619	0	0
ENSG00000264961	1	2
ENSG00000201547	0	0
ENSG00000252391	10	1
ENSG00000264840	1	15
ENSG00000244610	0	0
ENSG00000243426	1	0
ENSG00000207410	1	1
ENSG00000263690	0	0
ENSG00000207688	0	0
ENSG00000284190	0	0
ENSG00000265561	0	0
ENSG00000284353	0	0
ENSG00000200021	0	0
ENSG00000243870	0	1
ENSG00000284186	0	0
ENSG00000212149	0	0
ENSG00000266967	171	98
ENSG00000108825	17	0
ENSG00000198863	2436	830
ENSG00000279917	5	10
ENSG00000279361	1	5
ENSG00000288109	2	0
ENSG00000130935	3793	3218
ENSG00000200394	25	0
ENSG00000266858	0	0
ENSG00000213179	2	36
ENSG00000171634	10265	2459
ENSG00000266717	7	2
ENSG00000279573	16	12
ENSG00000279880	33	12
ENSG00000265052	0	0
ENSG00000266117	1	5
ENSG00000265055	21	1
ENSG00000237854	408	289
ENSG00000267023	799	121
ENSG00000278730	1672	121
ENSG00000274561	390	31
ENSG00000277476	1032	19
ENSG00000267352	0	0
ENSG00000267708	5	1
ENSG00000278740	15	0
ENSG00000267731	8	11
ENSG00000267472	6	0
ENSG00000265100	76	35
ENSG00000108932	15	15
ENSG00000070540	339	126
ENSG00000207561	10	0
ENSG00000072210	1960	861
ENSG00000264932	4	2
ENSG00000275982	0	0
ENSG00000252349	1	0
ENSG00000262681	2	0
ENSG00000264785	0	0
ENSG00000108602	46	10
ENSG00000230607	0	0
ENSG00000083290	1142	659
ENSG00000231096	5	0
ENSG00000279251	0	0
ENSG00000276406	0	0
ENSG00000270091	98	0
ENSG00000285785	0	0
ENSG00000286732	15	10
ENSG00000279555	42	99
ENSG00000279281	20	216
ENSG00000266100	1	5
ENSG00000280028	3	2
ENSG00000263499	9	2
ENSG00000242889	6	16
ENSG00000238447	0	3
ENSG00000166329	12	0
ENSG00000265542	4	0
ENSG00000222976	0	0
ENSG00000181610	1182	361
ENSG00000264914	0	0
ENSG00000214860	0	0
ENSG00000264177	4	0
ENSG00000267441	0	0
ENSG00000275206	0	0
ENSG00000204471	2	2
ENSG00000220161	112	26
ENSG00000205266	0	0
ENSG00000266162	0	0
ENSG00000186831	0	60
ENSG00000214856	0	0
ENSG00000229526	0	0
ENSG00000227919	0	0
ENSG00000267492	0	0
ENSG00000230662	5	77
ENSG00000171916	295	212
ENSG00000167494	7	0
ENSG00000227689	6	22
ENSG00000154874	205	4111
ENSG00000227077	580	962
ENSG00000276532	0	9
ENSG00000189375	1	0
ENSG00000262262	1	0
ENSG00000287058	0	0
ENSG00000174977	509	731
ENSG00000224126	95	677
ENSG00000265693	0	0
ENSG00000171931	3	0
ENSG00000171928	1684	1229
ENSG00000265478	0	26
ENSG00000250111	20	1505
ENSG00000274747	0	10
ENSG00000264273	35	9
ENSG00000233327	27	6
ENSG00000273018	95	50
ENSG00000201489	0	0
ENSG00000239697	43	98
ENSG00000248871	1	0
ENSG00000276384	1	6
ENSG00000161956	1150	82
ENSG00000277957	99	5
ENSG00000264772	5	3
ENSG00000209582	0	0
ENSG00000238917	0	0
ENSG00000277985	0	0
ENSG00000129226	11	4
ENSG00000233223	304	50
ENSG00000129255	2139	1199
ENSG00000129194	142	6
ENSG00000129245	2894	705
ENSG00000129214	15	3
ENSG00000141504	2843	1013
ENSG00000129244	20	1
ENSG00000108947	4	0
ENSG00000183914	13	11
ENSG00000240480	27	39
ENSG00000262628	2	0
ENSG00000262085	0	0
ENSG00000142163	0	0
ENSG00000252283	0	0
ENSG00000240873	0	0
ENSG00000287721	11	4
ENSG00000267644	0	1
ENSG00000237575	12	13
ENSG00000267259	0	1
ENSG00000266830	0	0
ENSG00000263788	0	0
ENSG00000264486	0	0
ENSG00000260777	0	0
ENSG00000266306	2	0
ENSG00000264029	3	5
ENSG00000265480	1	28
ENSG00000109084	541	461
ENSG00000109079	942	540
ENSG00000004142	3129	3038
ENSG00000244045	289	310
ENSG00000258924	1	0
ENSG00000284532	0	0
ENSG00000265618	0	0
ENSG00000274529	0	0
ENSG00000273171	0	0
ENSG00000109072	3	16
ENSG00000277450	0	65
ENSG00000279532	4	67
ENSG00000265060	0	0
ENSG00000197879	323	210
ENSG00000132376	1826	1261
ENSG00000236618	107	10
ENSG00000174238	3096	1167
ENSG00000243704	0	6
ENSG00000074660	1375	2202
ENSG00000167705	808	623
ENSG00000174231	31989	5241
ENSG00000277597	5	2
ENSG00000185561	23	39
ENSG00000186594	1377	936
ENSG00000283824	0	0
ENSG00000167711	151	24
ENSG00000132386	381	60
ENSG00000186532	1250	704
ENSG00000132383	7188	2293
ENSG00000108958	229	322
ENSG00000249459	57	369
ENSG00000187870	9	84
ENSG00000218454	1	2
ENSG00000213671	7	39
ENSG00000226549	1	101
ENSG00000264215	0	56
ENSG00000264662	0	0
ENSG00000226981	549	681
ENSG00000266369	0	15
ENSG00000252483	0	0
ENSG00000265790	0	19
ENSG00000265099	0	0
ENSG00000244456	0	0
ENSG00000264660	1	0
ENSG00000256124	16	0
ENSG00000226101	0	0
ENSG00000125398	2	0
ENSG00000264026	0	0
ENSG00000228639	0	0
ENSG00000288605	0	0
ENSG00000234899	5	3
ENSG00000265547	0	0
ENSG00000265964	0	0
ENSG00000264589	0	1
ENSG00000185294	0	0
ENSG00000279685	0	0
ENSG00000262881	0	0
ENSG00000274883	1	0
ENSG00000256762	0	0
ENSG00000262372	0	0
ENSG00000214401	93	152
ENSG00000238723	0	0
ENSG00000277478	0	1
ENSG00000250310	0	2
ENSG00000121067	3500	2797
ENSG00000121073	3929	1375
ENSG00000250751	10	20
ENSG00000121104	3103	11230
ENSG00000136504	8432	3785
ENSG00000235183	8	14
ENSG00000262837	11	0
ENSG00000176358	24	2
ENSG00000204584	91	4
ENSG00000248954	2	1
ENSG00000254039	1	0
ENSG00000249176	1	32
ENSG00000199492	0	0
ENSG00000108813	187	13
ENSG00000064195	1	0
ENSG00000248172	0	1
ENSG00000246640	1	0
ENSG00000141577	2302	818
ENSG00000262115	44	52
ENSG00000260005	690	11
ENSG00000224877	403	958
ENSG00000157637	8603	3631
ENSG00000276101	0	0
ENSG00000279187	16	4
ENSG00000185168	2	0
ENSG00000185332	15	1
ENSG00000287431	164	3
ENSG00000263154	0	0
ENSG00000262223	61	7
ENSG00000274833	9	6
ENSG00000262877	477	39
ENSG00000279692	241	122
ENSG00000266392	80	6
ENSG00000266189	80	0
ENSG00000263271	0	0
ENSG00000278200	66	7
ENSG00000229848	32	0
ENSG00000185504	3115	1900
ENSG00000207021	2	0
ENSG00000265853	0	0
ENSG00000128438	11	1
ENSG00000240505	17	4
ENSG00000230709	6	0
ENSG00000230969	0	0
ENSG00000260328	0	1
ENSG00000287114	0	0
ENSG00000287910	22	9
ENSG00000225442	10	28
ENSG00000263624	7	20
ENSG00000206859	1	0
ENSG00000243370	1	2
ENSG00000278864	74	33
ENSG00000179598	261	108
ENSG00000264187	12	0
ENSG00000154803	1329	124
ENSG00000266498	2	19
ENSG00000226359	35	34
ENSG00000141030	7353	2351
ENSG00000205309	438	1111
ENSG00000215030	9321	8156
ENSG00000227158	0	0
ENSG00000230865	0	45
ENSG00000201741	0	0
ENSG00000141026	676	534
ENSG00000108551	115	56
ENSG00000259207	53	205
ENSG00000131469	65353	3645
ENSG00000277399	23	0
ENSG00000167280	14679	2113
ENSG00000268320	5	0
ENSG00000141499	1068	507
ENSG00000167080	1	5
ENSG00000181291	2	0
ENSG00000068079	873	1156
ENSG00000221926	342	150
ENSG00000178307	3060	1016
ENSG00000120088	0	0
ENSG00000108774	4092	97
ENSG00000040531	828	410
ENSG00000159184	1	0
ENSG00000241322	3	3
ENSG00000171360	0	0
ENSG00000182575	4	3
ENSG00000167258	7617	598
ENSG00000108439	411	537
ENSG00000167740	861	615
ENSG00000167723	4	4
ENSG00000167703	669	790
ENSG00000108342	2	1
ENSG00000126351	2249	227
ENSG00000133030	13839	1991
ENSG00000141510	4185	1135
ENSG00000161960	8418	2896
ENSG00000187838	63	22
ENSG00000262481	9	5
ENSG00000205544	440	120
ENSG00000169992	1097	66
ENSG00000262880	0	0
ENSG00000181323	1	0
ENSG00000184560	2	0
ENSG00000283439	2	0
ENSG00000286007	0	0
ENSG00000181284	1014	103
ENSG00000262624	0	0
ENSG00000161958	113	0
ENSG00000263301	98	0
ENSG00000272884	7	0
ENSG00000170175	2658	487
ENSG00000259224	11	15
ENSG00000167874	44	37
ENSG00000182224	84	12
ENSG00000280046	329	39
ENSG00000252835	59	8
ENSG00000262730	0	0
ENSG00000170043	3265	1755
ENSG00000170037	9809	1973
ENSG00000262492	4	200
ENSG00000132518	31	40
ENSG00000279174	2	0
ENSG00000179593	2	157
ENSG00000263427	1	1
ENSG00000275011	0	0
ENSG00000179477	1	34
ENSG00000214999	2	34
ENSG00000264005	0	0
ENSG00000179111	17	2
ENSG00000179094	19800	6252
ENSG00000284117	0	0
ENSG00000263620	4	0
ENSG00000220205	6776	3817
ENSG00000179029	563	690
ENSG00000200463	0	0
ENSG00000266824	4	1
ENSG00000283160	2	0
ENSG00000196544	872	351
ENSG00000279152	0	0
ENSG00000271002	16	1
ENSG00000178999	1153	159
ENSG00000178977	119	88
ENSG00000178971	4724	1194
ENSG00000178921	2363	2022
ENSG00000269947	13	15
ENSG00000125434	1306	100
ENSG00000108961	278	159
ENSG00000271029	38	275
ENSG00000198844	7	2
ENSG00000226871	0	0
ENSG00000212206	0	1
ENSG00000266279	0	0
ENSG00000184650	6	0
ENSG00000265749	323	35
ENSG00000263809	0	0
ENSG00000161970	11565	1683
ENSG00000189051	7	14
ENSG00000133026	212	1376
ENSG00000252363	0	2
ENSG00000270606	0	12
ENSG00000244604	12	149
ENSG00000161973	75	138
ENSG00000185156	61	5
ENSG00000276231	1204	930
ENSG00000266389	52	38
ENSG00000265975	37	21
ENSG00000065320	306	28
ENSG00000262966	43	0
ENSG00000273816	1	15
ENSG00000170310	1869	1032
ENSG00000263708	0	0
ENSG00000225751	0	1
ENSG00000262815	1	0
ENSG00000263051	1	0
ENSG00000271851	69	18
ENSG00000166596	1	1
ENSG00000241654	3	0
ENSG00000265349	0	0
ENSG00000154914	494	392
ENSG00000262296	0	1
ENSG00000282882	1	0
ENSG00000278944	0	0
ENSG00000214978	0	0
ENSG00000283025	0	0
ENSG00000065325	3	0
ENSG00000265593	1	1
ENSG00000109047	49	2
ENSG00000242692	21	841
ENSG00000273388	0	0
ENSG00000006788	2	1
ENSG00000264067	1	1
ENSG00000272975	0	1
ENSG00000272736	0	0
ENSG00000133020	0	1
ENSG00000264424	0	0
ENSG00000109061	0	0
ENSG00000125414	0	0
ENSG00000214970	0	0
ENSG00000109063	791	79
ENSG00000261433	14	2
ENSG00000133028	3237	831
ENSG00000263388	2	1
ENSG00000170222	1519	1797
ENSG00000187824	1819	685
ENSG00000264176	107	36
ENSG00000263400	71	139
ENSG00000285220	0	0
ENSG00000264016	4	0
ENSG00000240813	0	0
ENSG00000266114	0	2
ENSG00000284876	0	0
ENSG00000263429	5	3
ENSG00000279542	0	0
ENSG00000233670	4	0
ENSG00000263508	11	2
ENSG00000207242	1	0
ENSG00000244753	8	4
ENSG00000243346	0	0
ENSG00000285541	0	3
ENSG00000188803	1	0
ENSG00000264727	0	1
ENSG00000007174	2	1
ENSG00000263684	0	0
ENSG00000266368	3	5
ENSG00000154957	991	610
ENSG00000241185	6	71
ENSG00000065559	545	610
ENSG00000252707	0	0
ENSG00000266297	1	0
ENSG00000263648	0	7
ENSG00000265400	1	0
ENSG00000286617	0	0
ENSG00000179136	0	0
ENSG00000287462	0	1
ENSG00000227274	0	0
ENSG00000265489	0	3
ENSG00000006740	661	24
ENSG00000265503	0	0
ENSG00000280168	1	0
ENSG00000277621	8	0
ENSG00000263707	0	0
ENSG00000006744	3547	3186
ENSG00000273098	2	0
ENSG00000234634	1	0
ENSG00000153976	18	24
ENSG00000221698	0	0
ENSG00000236088	780	284
ENSG00000265494	0	1
ENSG00000233852	1	0
ENSG00000266744	0	0
ENSG00000141028	27	3
ENSG00000006695	797	873
ENSG00000252305	0	0
ENSG00000223510	15	2
ENSG00000262786	1	3
ENSG00000125430	195	136
ENSG00000266709	89	56
ENSG00000266378	1	13
ENSG00000230647	0	2
ENSG00000230897	600	1330
ENSG00000226130	0	0
ENSG00000205325	0	1
ENSG00000238212	0	0
ENSG00000226156	0	0
ENSG00000232058	0	0
ENSG00000259944	0	0
ENSG00000287307	0	0
ENSG00000265163	0	0
ENSG00000161542	1996	1163
ENSG00000251779	0	0
ENSG00000207169	0	3
ENSG00000267518	5	1
ENSG00000176170	457	257
ENSG00000175931	3354	1090
ENSG00000242931	4	8
ENSG00000161544	9	5
ENSG00000214140	23	6
ENSG00000267546	14	5
ENSG00000267543	2	7
ENSG00000272386	2	2
ENSG00000163597	3741	896
ENSG00000274091	0	0
ENSG00000199961	10	1
ENSG00000278261	0	0
ENSG00000284526	3	1
ENSG00000070731	5	14
ENSG00000267078	0	0
ENSG00000267084	0	3
ENSG00000286750	0	0
ENSG00000070526	8	25
ENSG00000199735	0	0
ENSG00000261335	14	3
ENSG00000212418	1	0
ENSG00000277382	2	32
ENSG00000274051	37	10
ENSG00000267168	0	0
ENSG00000161547	17463	9563
ENSG00000283805	0	0
ENSG00000200257	3	0
ENSG00000129667	3107	525
ENSG00000234912	639	483
ENSG00000129657	3449	1472
ENSG00000275143	0	0
ENSG00000284250	0	0
ENSG00000222808	0	3
ENSG00000262870	0	1
ENSG00000263718	0	0
ENSG00000265121	0	0
ENSG00000266998	6	10
ENSG00000287257	1	0
ENSG00000264060	0	0
ENSG00000200651	0	1
ENSG00000279801	18	4
ENSG00000267263	6	0
ENSG00000267016	7	0
ENSG00000267665	0	2
ENSG00000267506	6	82
ENSG00000286534	2	4
ENSG00000267466	0	6
ENSG00000279572	0	2
ENSG00000271222	0	0
ENSG00000267384	0	0
ENSG00000266979	4	1
ENSG00000180336	62	38
ENSG00000180329	1079	688
ENSG00000267160	10	0
ENSG00000279879	6	2
ENSG00000161692	2043	394
ENSG00000264251	2	0
ENSG00000240305	10	5
ENSG00000073670	1040	21
ENSG00000267505	0	0
ENSG00000267405	0	0
ENSG00000182963	22	9
ENSG00000131097	16	3
ENSG00000108883	5875	4168
ENSG00000264540	1	4
ENSG00000167131	13	5
ENSG00000214447	0	0
ENSG00000186185	789	15
ENSG00000278223	0	0
ENSG00000267334	0	4
ENSG00000131094	0	0
ENSG00000267788	1	0
ENSG00000264548	29	21
ENSG00000284574	0	0
ENSG00000141551	11278	2635
ENSG00000275888	135	59
ENSG00000287737	160	22
ENSG00000265692	20	66
ENSG00000260563	333	53
ENSG00000173762	6813	19
ENSG00000141574	35	161
ENSG00000182459	1	0
ENSG00000278964	0	0
ENSG00000260011	8	0
ENSG00000181396	1491	575
ENSG00000264812	8	8
ENSG00000201239	4	0
ENSG00000279066	157	31
ENSG00000178927	10878	4064
ENSG00000287193	4	23
ENSG00000265458	148	81
ENSG00000141562	6486	3487
ENSG00000279744	533	26
ENSG00000266445	28	3
ENSG00000266236	342	12
ENSG00000265110	0	0
ENSG00000279660	0	0
ENSG00000265445	0	0
ENSG00000286792	0	0
ENSG00000237377	0	0
ENSG00000125409	0	7
ENSG00000200437	0	0
ENSG00000279567	0	1
ENSG00000266667	0	5
ENSG00000239888	0	0
ENSG00000109099	18	70
ENSG00000132507	19881	6514
ENSG00000132522	578	553
ENSG00000261915	6	0
ENSG00000215041	2996	102
